id,full_name_check_value,ssn_score,dob_score,n1_score,n2_score,n3_score,n4_score,n5_score,n6_score,n7_score,n8_score,n9_score,n10_score,n11_score,n12_score,n13_score,n14_score,ssn_match,dob_match,name_match,failure_explanation,last_name_check_value,verified
28076,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28077,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28078,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28079,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28080,0,300,300,152,235,152,152,0,162,0,0,180,0,193,180,136,136,1,1,1,,1,1
28081,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28082,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28083,0,300,300,184,214,152,195,128,192,83,153,206,111,226,210,205,173,1,1,1,,1,1
28084,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28085,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28086,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28087,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28088,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28089,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28090,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28091,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28092,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28093,0,300,300,33,116,26,88,33,116,26,88,112,62,96,150,96,150,1,1,1,,1,1
28094,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28095,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28096,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28097,0,300,300,186,150,186,214,186,150,186,214,146,210,162,182,162,182,1,1,0,NAME,0,0
28098,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28099,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28100,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28101,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28102,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28103,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28104,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28105,0,300,300,207,264,207,268,207,264,207,268,253,257,216,216,216,216,1,1,1,,1,1
28106,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28107,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28108,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28109,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28110,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28111,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28112,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28113,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28114,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28115,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28116,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28117,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28118,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28119,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28120,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28121,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28122,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28123,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28124,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28125,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28126,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28127,0,0,0,47,47,47,47,47,47,47,47,42,42,42,42,42,42,0,0,0,SSN DOB NAME,0,0
28128,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28129,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28130,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28131,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28132,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28133,1,300,125,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28134,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28135,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28136,0,300,300,234,234,163,163,28,102,21,21,234,16,184,196,66,73,1,1,1,,1,1
28137,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28138,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28139,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28140,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28141,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28142,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28143,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28144,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28145,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28146,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28147,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28148,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28149,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28150,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28151,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28152,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28153,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSN DOB NAME,0,0
28155,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28156,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28157,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28158,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28159,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28160,0,300,213,45,217,45,217,175,281,175,281,207,269,205,205,239,239,1,0,1,DOB,1,0
28161,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28162,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28163,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28164,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28165,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28166,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSN DOB NAME,0,0
28168,0,300,300,177,182,208,182,177,182,208,182,174,186,164,164,164,164,1,1,1,,1,1
28169,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28170,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28171,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28172,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28173,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28174,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28175,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28176,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28177,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28178,1,266,263,,,,,,,,,,,,,,,0,0,1,SSN DOB,1,0
28179,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28180,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28181,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28182,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28183,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28184,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28185,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28186,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28187,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28188,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28189,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28190,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28191,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28192,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28193,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28194,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28195,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28196,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28197,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28198,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28199,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28200,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28201,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28202,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28203,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28204,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28205,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28206,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28207,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28208,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28209,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28210,0,300,300,206,272,206,144,206,272,206,144,255,164,238,220,238,220,1,1,0,NAME,0,0
28211,0,300,300,230,278,230,209,230,278,230,209,265,205,232,223,232,223,1,1,1,,1,1
28212,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28213,0,300,300,209,266,146,266,209,266,146,266,256,201,226,236,226,236,1,1,0,NAME,0,0
28214,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28215,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28216,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28217,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28218,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28219,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28220,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28221,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28222,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28223,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28224,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28225,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28226,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28227,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28228,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28229,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28230,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28231,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28232,1,300,225,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28233,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28234,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28235,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28236,0,300,263,177,283,211,283,177,283,211,283,275,275,241,241,241,241,1,0,1,DOB,1,0
28237,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28238,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28239,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28240,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28241,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28242,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28243,0,300,300,211,282,211,204,211,282,211,204,275,200,233,208,233,208,1,1,1,,1,1
28244,1,300,150,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28245,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28246,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28247,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28248,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28249,0,300,300,151,262,189,160,151,262,189,160,254,146,214,194,214,194,1,1,1,,1,1
28250,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28251,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28252,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28253,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28254,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28255,0,300,300,133,262,206,186,133,262,206,186,199,175,231,222,231,222,1,1,0,NAME,0,0
28256,0,300,300,170,258,133,133,53,174,54,54,247,47,207,198,148,139,1,1,1,,1,1
28257,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28258,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28259,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28260,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28261,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28262,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28263,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28264,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28265,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28266,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28267,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28268,0,300,300,189,217,189,228,189,217,189,228,213,224,178,171,178,171,1,1,1,,1,1
28269,0,0,0,43,43,43,43,43,43,43,43,36,36,36,36,36,36,0,0,0,SSN DOB NAME,0,0
28270,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28271,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28272,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28273,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28274,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28275,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28276,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28277,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28278,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28279,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28280,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28281,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28282,1,272,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28283,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28284,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28285,0,300,300,91,240,91,129,91,240,91,129,234,132,210,210,210,210,1,1,1,,1,1
28286,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28287,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28288,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28289,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28290,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28291,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28292,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28293,1,300,225,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28294,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28295,1,300,188,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28296,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28297,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28298,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28299,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28300,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28301,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28302,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28303,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28304,0,300,300,213,192,213,192,213,192,213,192,211,211,182,182,182,182,1,1,0,NAME,0,0
28305,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28306,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28307,0,300,300,124,248,82,248,105,191,86,191,236,147,186,186,166,166,1,1,1,,1,1
28308,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28309,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28310,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28311,1,300,225,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28312,1,233,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28313,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28314,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28315,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28316,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28317,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28318,0,300,300,215,182,167,190,215,182,167,190,173,170,176,194,176,194,1,1,0,NAME,0,0
28319,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28320,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28321,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28322,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28323,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28324,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28325,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28326,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28327,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28328,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28329,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28330,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28331,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28332,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28333,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28334,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28335,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28336,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28337,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28338,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28339,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28340,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28341,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28342,0,300,300,189,276,142,142,41,146,15,15,262,12,238,192,124,124,1,1,1,,1,1
28343,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28344,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28345,0,300,300,155,280,155,116,155,280,155,116,272,108,232,230,232,230,1,1,1,,1,1
28346,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28347,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28348,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28349,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28350,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28351,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28352,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28353,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28354,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28355,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28356,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28357,0,300,300,211,270,152,202,211,270,152,202,260,171,268,234,268,234,1,1,1,,1,1
28358,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28359,0,300,300,227,209,174,210,227,209,174,210,200,163,188,182,188,182,1,1,0,NAME,0,0
28360,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28361,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28362,0,300,300,201,272,201,272,201,272,201,272,255,255,244,244,244,244,1,1,1,,1,1
28363,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28364,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28365,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28366,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28367,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28368,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28369,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28370,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28371,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28372,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28373,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28374,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28375,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28376,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28377,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28378,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28379,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28380,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28381,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28382,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28383,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28384,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28385,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28386,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28387,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28388,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28389,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28390,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28391,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28392,1,272,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28393,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28394,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28395,0,300,300,155,146,175,146,121,125,156,125,142,146,138,138,121,121,1,1,0,NAME,0,0
28396,0,300,300,138,227,138,210,138,227,138,210,191,158,203,203,203,203,1,1,1,,1,1
28397,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28398,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28399,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28400,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28401,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28402,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28403,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28404,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28405,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28406,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28407,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28408,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28409,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28410,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28411,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28412,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28413,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28414,0,300,300,189,283,189,258,189,283,189,258,276,252,226,226,226,226,1,1,1,,1,1
28415,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28416,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28417,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
28418,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28419,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28420,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28421,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28422,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28423,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28424,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28425,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28426,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28427,0,300,300,249,216,182,182,56,118,33,33,220,32,187,170,107,100,1,1,0,NAME,0,0
28428,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28429,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28430,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28431,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28432,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28433,0,300,300,177,231,177,252,177,231,177,252,222,241,197,291,197,291,1,1,1,,1,1
28434,0,300,300,195,238,195,238,195,238,195,238,233,233,215,215,215,215,1,1,0,NAME,0,0
28435,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28436,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28437,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28438,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28439,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28440,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28441,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28442,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28443,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28444,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28445,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28446,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28447,1,300,300,,,,,,,,,,,,,,,1,1,1,,0,1
28448,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28449,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28450,0,300,300,256,205,256,231,256,205,256,231,201,227,205,205,205,205,1,1,1,,1,1
28451,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28452,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28453,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28454,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28455,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
28456,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28457,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
28458,1,300,300,,,,,,,,,,,,,,,1,1,1,,0,1
28459,0,300,300,149,156,189,163,149,156,189,163,152,156,148,154,148,154,1,1,0,NAME,0,0
28460,0,300,300,135,244,178,244,135,244,178,244,192,234,213,213,213,213,1,1,1,,1,1
28461,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
